adamarenson,"How to sell any book, if you want to control the process. MT @heidiknoblauch: Pubs want a proposal not complete manuscript. #aha2015 #s294"
beyondcitation,__£Next up:  Michelle Moravec http://bit.ly/1DaIQ7U»_  #s289 #AHA2015 - Bob Kosovsky (@kos2)__Ñ http://sfy.co/j08pP»_
alexhazanov,"In that context soviet means Bolshevik means non capitalist, a stable ate that defines soviet existence #AHA2015"
heidiknoblauch,"Q: What makes you keep reading? A: The origin story, how you came to this topic, will translate to an editor and audience. #aha2015 #s294"
Lauren_MacLeod,Show your moment of coming to this topic and why. -Urmy #s294 #aha2015
ColdWarScience,First pages: why should you keep reading a proposal beyond the first few pages? #aha2015 #s294
amwhisnant,"Convey the thrill of the search of working as a historian--that's part of the story, too. Sources, how found, why int. #aha2015 #s294"
historying,Talk by @ProfessMoravec on numbers as historical evidence: __™http://politicsofwomensculture.michellemoravec.com/uncategorized/when-your-historical-evidence-is-numbers/»___™ #AHA2015 #s289
defjoy,.@ProfessMoravec Access to thousands of stories changes everything & nothing. #aha2015 #s289
triplingual,"#asch32 #AHA2015 McDaniel: Georectified map(s) onto modern GISed city, necessary for working in ArcGIS."
AmandaLittauer,"(3/3) Jordan Biro's interviewee spoke about her first lesbian kiss for a full 15 minutes. It was the ""best thing ever."" @CLGBTH #AHA2015"
kalanicraig,".@ProfessMoravec on telling thousands of women's stories, which changes everything/nothing. Means techno-optimism #AHA2015 #s289"
ncwhs,"RT @LMRodriguez: 2) ""Slaves and Mistresses: The Female Slaveholder in the Americas"" #s80 http://storify.com/LMRodriguez/sl»___™ #AHA2015"
KingsleySteph,"#s289 #AHA2015 @ProfessMoravec __£How do I talk to people who don__Òt necessarily want me to work digitally?"""
kos2,Moravec talks on the issues complicating use of digital tools from an audience that might not want to explore such paths #s289 #AHA2015
ColdWarScience,"Sources can be a way into your narrative: what's new here? What's the discovery? Think treasure, not historiographical gaps. #AHA2015 #s294"
Lauren_MacLeod,"Communicate the idea. -Urmy #s294 #aha2015 (Sounds so basic, but you'd be surprised.)"
triplingual,"#asch32 #AHA2015 McDaniel: Pins representing taxable __£person__Ñ __Î White males, sometimes White women, holding property."
heidiknoblauch,"Compelling stories are often stories that are unknown. Lost histories, found. #aha2015 #s294"
kalanicraig,To what extent do we have to acknowledge our borrowings from other disciplines? __Î@ProfessMoravec #AHA2015 #s289
brdemuth,Thank you @ColdWarScience for #AHA2015 tweets - couldn't make it this year but inspiring to see convos about connecting historians & public
adamarenson,"The @Yale PhDs have been good at a wider audience, in part due to John Demos--influenced Caitlin, me, many more. #s294 #AHA2015"
triplingual,#asch32 #AHA2015 McDaniel: Marker size indicates relative wealth bracket. Showing where the well-heeled lived in detail.
amwhisnant,"Advice: ""write the book you'd want to read."" #aha2015 #s294"
kmapesy,"RT @amwhisnant: Advice: ""write the book you'd want to read."" #aha2015 #s294"
throughthe_veil,#s289 .@ProfessMoravec How do we talk to people who don't understand dig methods & data visualization for historical research? #AHA2015
defjoy,.@ProfessMoravec has spent the last 3 years looking for ways to turn #s into pics. #aha2015 #s289
heidiknoblauch,Write the book you want to read. Go big. #aha2015 #s294
triplingual,#asch32 #AHA2015 McDaniel: Intermixing of small taxables with large often indicates sons or apprentices.
amwhisnant,Panelist discussing submissions via agents. But How do you find a good agent?  That seems like a bewildering other step. #aha2015 #s294
triplingual,#asch32 #AHA2015 McDaniel: Marker color indicates religious affil. Some unknown due to name commonality (e.g. William Smith).
Lauren_MacLeod,There are agents like @WStrothman who are known for their history list.--@DavidEbershoff #s294 #aha2015 (Damn right!)
adamarenson,"You need peers who have done it, want to, & structure book, diction, audience for the book. http://adamarenson.com»_ for mine. #s294 #aha2015"
AmandaLittauer,"Chelsea Del Rio: as oral historians, we contend with a historical past that can talk back. #AHA2015 @CLGBTH #twitterstorians"
triplingual,#asch32 #AHA2015 McDaniel: Doesn__Òt have Catholic records. Affil is that closest to 1754. Some changed.
SarahEBond,. @mlsatlow PhDs in Jewish history can only find jobs in religious studies depts so it perpetuates the cycle! #AHA2015
ColdWarScience,"One way trade publishing utterly different than UP publishing: almost always agents, sometime even pitch call. #AHA2015 #s294"
AneliseHShrout,"Totally feeling .@ProfessMoravec on the lure of making pretty pictures, and the frustration of wanting a Gephi. #s289 #AHA2015"
MedicalHeritage,RT @NYAMHistory: http://nyamcenterforhistory.org/innovation-in-digital-publishing/»___™ continue the digital innovation conversation here. #AHA2015  #s253
kalanicraig,.@ProfessMoravec on failed dataviz attempts to viz (not talk about) collocates in corpus linguistics. Pie charts begone! #AHA2015 #s289
Lauren_MacLeod,"If the book does not read well, I can't publish it no matter how good the idea or scholarship is.-- @DavidEbershoff #s294 #AHA2015"
amwhisnant,"If a book does not read well, I cannot publish it. So ""I jump to the sample chapters."" This may be Ebersoff from R. House. #aha2015 #s294"
AneliseHShrout,I think I__Òve finally found my people - historians who think numbers matter! .@ProfessMoravec #s289 #AHA2015
ColdWarScience,"For @DavidEbershoff, the writing sample/sample chapters infinitely more important than chapter outline. #AHA2015 #s294"
triplingual,"#asch32 #AHA2015 McDaniel: Intersections indicate wealth of professions, denominations, neighborhoods, churches."
defjoy,"@ProfessMoravec Not an academic historian, but I'm your newest fan. #aha2015 #s289"
DeviantReader,"Loved most minutes of #AHA2015, but esp #dh sessions, #gsdh. Much better use of conference time, to share and talk with, not at. 1/2"
Lauren_MacLeod,.@DavidEbershoff starts really considering a book based on sample chapter. #s294 #AHA2015 (So do we.)
adamarenson,"I am happy to help you do this; some preliminary advice on knowing self, audience in http://works.bepress.com/adam_arenson/20/»___™ or contact me! #s294 #AHA2015"
KingsleySteph,#s289 #aha2015 @ProfessMoravec __£A really good historical data viz is a beautiful thing to behold.__Ñ
JenniferLeeSch,@StephenDAllenJr gives a great paper on Mexican boxers to wrap up the last session of CLAH and #AHA2015 !
amwhisnant,Red flags? A from Urmy (I think) Harcourt: don't want to read how important the book is. #aha2015 #s294
heidiknoblauch,"I do not want to be told how important something is, I want to feel it - Deanne Urmy, Houghton Mifflin Harcourt #s294 #AHA2015"
ColdWarScience,"Very interesting, news to me: editors not that interested in the mktg section of the proposal, b/c they know that audience. #AHA2015 #s294"
kalanicraig,"Shout out to @scott_bot (among others), who will fix all the Gephis, from @ProfessMoravec in #AHA2015 #s289"
DeviantReader,Thx esp to @seth_denbo @AneliseHShrout @kalanicraig @KathrynTomasek #AHA2015 #dh #gsdh 2/2
footnotesrising,.@ProfessMoravec is giving an amazing talk that others are tweeting beautifully. so i'm just enjoying her stage presence. #AHA2015
throughthe_veil,#s289 We historians have to do work to produce and read data visualizations. @ProfessMoravec #aha2015
monicalmercado,"When X meets Y. MT @triplingual: McDaniel: Intersections indicate $ of professions, denominations, neighborhoods, churches #asch32 #AHA2015"
Lauren_MacLeod,For trade history @DavidEbershoff finds authors breaking down the academic market for their book in the proposal very useful. #s294 #AHA2015
amwhisnant,"Ebersoff: Don't say ""this character is just like Seabiscuit."" #aha2015 #s294"
ColdWarScience,"For @DavidEbershoff, a section on academic marketing is more useful, b/c that's what your expertise comes in. #AHA2015 #s294"
triplingual,#asch32 #AHA2015 McDaniel: Interesting that 1st settlers (Quakers) not the richest.
kos2,Moravec argues for increased visual literacy among historians (and others) to understand complexities of visualizations #s289 #AHA2015
defjoy,.@ProfessMoravec Visual literacy will help advance the work of social history. #aha2015 #s289
KingsleySteph,#aha2015 #s289 @ProfessMoravec in search of data viz sweet spot... pic.twitter.com/VRod2b6E0Y
monicalmercado,MT @kos2: @ProfessMoravec argues for increased visual literacy among historians to understand complexities of visualizations #s289 #AHA2015
alexhazanov,"Instead Krylova offers to look at Soviet middle class as a new social formation , not products or she of Bolshevism #AHA2015"
kalanicraig,"Answering ""how did activists get written out of women's history, & who made it"": Eileen Rubin is surprise. @ProfessMoravec #AHA2015 #s289"
Jessifer,When your historical evidence is numbers http://bit.ly/14puqT2»_ A really lovely #aha2015 presentation by @ProfessMoravec
heidiknoblauch,.@DavidEbershoff Thinks the chapter summaries important for showing arc and work behind a book even though not v. interesting #s294 #AHA2015
ColdWarScience,"Mixed feelings on chapter summaries. They're sort of boring, but necessary for narrative arc; will probably change anyway. #AHA2015 #s294"
leezy1990,"Intriguing to follow the prof mtgs of the #mla15, #AHA2015 and #assa2015, mulling over the epistemological and thematic links between them"
throughthe_veil,#s289. @ProfessMoravec Just producing a viz for historical or historiographical work will not produce clicks. #AHA2015
AneliseHShrout,__£I made a thing in history__Ñ is indeed a thing I often do on the twitters. .@ProfessMoravec #s289 #aha2015
triplingual,"#asch32 #AHA2015 McDaniel: Surveyors might mangle name so much, it__Òs estranged fm lang of origin, but unlikely that it__Òs xformed to another."
kalanicraig,In #s289 RT @Jessifer: When your historical evidence is numbers http://bit.ly/14puqT2»_ A really lovely #aha2015 pres by @ProfessMoravec
amwhisnant,"Ah, thx to @ColdWarScience for finding @DavidEbershoff 's Twitter handle to help with this sess. #aha2015 #s294"
kos2,"RT @kos2: Next talk: Fred Gibbs, Univ of New Mexico: http://bit.ly/1DaL9b7»_ #s289 #AHA2015"
triplingual,"#asch32 #AHA2015 McDaniel: So you can, with work, still keep people reasonably appropriately categorized."
KathrynTomasek,".@ProfessMoravec using corpus linguistics, finding info about 1000s of women as way to realize promise of social history #aha2015 #s289"
defjoy,.@ProfessMoravec: more methodological discussions in DH are needed on panels like this. #aha2015 #s289
MaeveKane,"Amy Forss: maps/mapmaking connects pacific/Atlantic, increases student buy-in, gives Ss sense of physicality of pr. sources #s295 #AHA2015"
ColdWarScience,Aha: some clarity on mktg: some comparative titles are useful for seeing how authors see the book. #AHA2015 #s294
DeviantReader,#AHA2015 #s281 Languages a big issue. Rabbinic texts (imp source) hard to access.
insidehighered,"At #aha2015, historians reject a vote on anti-Israel resolutions: http://bit.ly/1AgnqVW»_"
kalanicraig,"Now for @fredgibbs, who ""experiments and productively fails"" with various digital methodologies. #AHA2015 #s289"
Guy_Who_Reads,#session286 possible comparison between WWII merchant marines and modern private military contractors - an interesting question. #AHA2015
heidiknoblauch,"Manipulating reader into being interested in your topic is crucial, says Wendy J. Strothman, Strothman Agency, LLC #s294 #AHA2015"
robgee18,"After #AHA2015 panels on teaching, i wonder what they can do abt anything.What Can Learned Societies Do Abt Adjuncts? http://shar.es/1Hk7st»_"
JulieREnszer,Rachel Gelfand discussing ALFA collection at Duke. #AHA2015
historying,DH fulfilling promise of social history: feminist Elaine Reuben comes into @ProfessMoravec's view b/c of visualization #AHA2015 #s289
ColdWarScience,"? from the audience re: multiple platform projects; answer is ""more is more."" All to the good. #AHA2015 #s294"
beyondcitation,__£Now up @ProfessMoravec #s289 #aha2015 Using Big Data to Answer Historiographical Questions/Can DH Fulfill the...__Ñ http://sfy.co/qx03»_
MaeveKane,"Forss: historic and student mapmaking as ped, tool to emphasize multiple reconstructions of hist narratives #s295 #AHA2015"
beyondcitation,__£.@ianmilligan1 Great thoughts on the ethics of web scraping at #s289 #AHA2015... - Anelise H Shrout...__Ñ http://sfy.co/rwqz»_
jmcclurken,"Final presenter in #aha2015 #s289 @fredgibbs on Between Text, Argument, and Data: Interpreting New Visualizations in History"
kos2,Gibbs: how to talk about visualizations ... #s289 #AHA2015
DeviantReader,Confluence of 2 convos at #AHA2015: what if your #s are v v small? Minorities of minorities? #Minoritystudiesproblems  @AneliseHShrout #s281
kalanicraig,.@fredgibbs on talking about talking about visualizations (in that we don't and we should). #AHA2015 #s289
throughthe_veil,#s289 .@fredgibbs - we don't talk about visualizations and we should. #aha2015
beyondcitation,__£.@ProfessMoravec discussing her data viz envy.....  I hear you! #AHA2015 #s289 - Lauren T (@nolauren)__Ñ http://sfy.co/g096f»_
triplingual,"#asch32 #AHA2015 Now: @lincolnmullen, ""Mapping Boston__Òs Religions from the Revolution to 1800__Ñ http://lincolnmullen.com/projects/asch-2015/»___™"
kylebroberts,Mother Seton shrine from the exterior # acha2015 #AHA2015 pic.twitter.com/rzRHipPN2M
kalanicraig,.fredgibbs suggests we are hampering our ability to understand DH methods when we don't know how to talk about data viz. #AHA2015 #s289
Brockmann_S,"Lots of interesting discussion at our #aharoads panel! Many new things to think about, thanks those who attended! #AHA2015"
kos2,"the visualizations so closely tied to the methods that generate them, so we must talk more about the methods #s289 #AHA2015"
ColdWarScience,"On your own willingness to market, what you've done is much, much important than what you can promise to do. #AHA2015 #s294 #ahamt"
KathrynTomasek,".@fredgibbs chooses not to display anything in session on visualizations. ""I want to talk abt talking about visualizations."" #AHA2015 #s289"
EdwiredMills,View from the morning train home after #AHA2015. pic.twitter.com/oJXpxUfNsE
monicalmercado,Mapping Boston__Òs Religions from the Revolution to 1800: @lincolnmullen shares his #ASCH32 #AHA2015 presentation: http://lincolnmullen.com/projects/asch-2015/»___™
KingsleySteph,#s289 #aha2015 @fredgibbs on visualizations which may not be very pretty but are extremely helpful in thinking about research.
beyondcitation,"__£#s289 #AHA2015 @ProfessMoravec __£How do I talk to people who don__Òt necessarily want me to work digitally?"" -...__Ñ http://sfy.co/j08pa»_"
nolauren,.@fredgibbs calling us to be critical and analyze visualizations so as to extend our vocab about them and their importance #AHA2015 #s289
amwhisnant,Q about whether you need an agent or just go to publisher. Agent Wendy Strothman (moderator) says you need an agent. #aha2015 #s294
DeviantReader,LT: Maybe that's a reason to stay in the ethnic bubble--subject's numbers seem higher. Cynical? #AHA2015 #s281 #ethnicstudies
ColdWarScience,"Now, how do you ""choose"" a literary agent. Of course not a choice for most authors! #AHA2015 #s294"
kos2,Gibbs notes how contemporary use of pics is casual; argues for greater discussion about images and their meaning #s289 #AHA2015
triplingual,"#asch32 #AHA2015 [Love that @lincolnmullen shares preso, made changes for actual delivery. Never finish, always finish.]"
defjoy,".@fredgibbs: w/out more attn to our data viz creations, hindering uptake of methods if no context provided by creator. #aha2015 #s289"
kalanicraig,".@fredgibbs Visualizations aren't necessarily designed, they're computed. #AHA2015 #s289"
throughthe_veil,#s289 .@fredgibbs- 'ugly' viz may not be publishable but necessary 4 our research & pub'd viz require context & description #AHA2015
alexhazanov,Autarky is necessary component of that narrative #AHA2015
ColdWarScience,"Much as with selecting a university press, look for an agent who knows your specialty. Look in acknowledgements, etc. #AHA2015  #s294"
triplingual,#asch32 #AHA2015 @lincolnmullen Method of scholarly representation determines in part what scholarship gets made.
kalanicraig,"Intermission to #AHA2015 #s289 to note that @noahI and @albertocairo have lots of great sources on good, and well-explained, datavis"
Lauren_MacLeod,".@WStrothman is talking about how to pick an agent. Basically: do research. #s294 #AHA2015 (No surprise to you, Twitter.)"
sgahistory,"__£Visualizations aren__Òt designed, they__Òre computed__Ñ - outsourced to the tools, we need to think about the design #s289 #AHA2015 @fredgibbs"
kos2,visualizations becoming easier to make - becoming a more frequent  tool of history #s289 #AHA2015
ColdWarScience,And now for hardest thing ever: panelists asked to describe what makes good writing. #AHA2015 #s294
kos2,we need to be more dataviz literate if only to evaluable each other's work #s289 #AHA2015
alexhazanov,In reality Soviet  postwar trajectory follows global trajectory: from barter to Breton woods to free flow of capital #AHA2015
adamarenson,There is a free! @MapStory warper to make easier too. MT @triplingual: #asch32 #AHA2015 McDaniel: Georectified map(s) necessary for ArcGIS.
GuyEmersonMount,What kind of spell check madness corrected all my #FergusonAHA posts to #FergsusonAHA?!  Institutional constraints. Re-posting now. #AHA2015
monicalmercado,.@lincolnmullen mapped Boston religions w/his Brandeis class. Students did research but also determined metadata schema #AHA2015 #asch32
throughthe_veil,#s289 .@fredgibbs: Viz may contain accidental signifiers & lead to unintended conclusions. #AHA2015
triplingual,"#asch32 #AHA2015 @lincolnmullen Ss created records, using @omeka / @neatline for UI. Historical maps provide important geo history."
kos2,Gibbs questioning issues around deliberate design vs. computer-generated design of visualizations #s289 #AHA2015
KathrynTomasek,.@fredgibbs When showing visualizations become necessary to argument #AHA2015 #s289 1/3
historying,Difficult to differentiate deliberate design choices vs. ones the tool made for you -@fredgibbs #AHA2015 #s289
MaeveKane,Sarah Boyle: comparative persp in us survey can help bring Ss away from inevitably narratives #s295 #AHA2015
triplingual,"#asch32 #AHA2015 @lincolnmullen acking limitations of course efforts, omitting full georectification."
sgahistory,"__£Our problems aren__Òt __¥digital history__Ò problems, they__Òre __¥history' problems__Ñ - data visualization #s289 #AHA2015 @fredgibbs"
kalanicraig,.@fredgibbs Need to differentiate bw results generated by specific design features & hidden tool-based decisions. #AHA2015 #s289
adamarenson,Music to @makinghistorypodcast ears- -RT @ProfLauraDull: Movement dev pacing subtlety need to be in the read @DavidEbershoff #AHA2015 #s294
triplingual,#asch32 #AHA2015 @lincolnmullen Meaningful fail: Class maybe was too small for project undertaken.
defjoy,".@fredgibbs : It becomes difficult to distinguish btwn intentional & incidental viz data, with increasing computations. #aha2015 #s289"
alexhazanov,This most visible in transformation of soviet gAs system: from short term credit to long term financial arrangements #AHA2015
KathrynTomasek,.@fredgibbs & thus discussing what they show &how they r made becomes history prob not DH prob #AHA2015 #s289 2/3
myHNN,"The 2015 AHA Annual Meeting: Videos, News, Everything - http://bit.ly/1wbKhvq»_ #AHA2015 pic.twitter.com/KyLCbvINQE"
nolauren,.@fredgibbs deliberate design choices vs decisions tools are making. How do these relate to each other? Must interrogate. #AHA2015 #s289
heidiknoblauch,What is a successful trade book? Not b/c it sells or reaches wide audience but because it is good literature and good history #s294 #aha2015
GuyEmersonMount,Linking race and space is important.  So is decoupling the two and thinking about movement and migration. #aha2015 #FergusonAHA #Ferguson
triplingual,"#asch32 #AHA2015 @lincolnmullen However, able to identify geo migration of churches. [Also @neatline has 1 good way of representing ambig.]"
LAhistory,"BTW, @AHAhistorians is hosting its conference in NYC now. If interested in issues/topics relevant to #historians, follow hashtag #AHA2015"
KathrynTomasek,.@fredgibbs visual literacy as important as attention to sloppy prose #AHA2015 #s289
triplingual,#asch32 #AHA2015 @lincolnmullen Connections of churches/congregations to landscape.
ColdWarScience,"Fitz: writing difference is not so much a question of sentence styling, as in scene setting, using color for context, etc. #AHA2015 #s294"
triplingual,"#asch32 #AHA2015 @lincolnmullen Meaningful fail: Lost a S on the field trip, but turned out they had gone chasing something fm project map."
defjoy,.@fredgibbs The same quality should be expected from viz as from scholarly writing. Both product/argument. #aha2015 #s289
KathrynTomasek,"And now, @fredgibbs shows some really ugly slides. #AHA2015 #s289"
monicalmercado,See @lincolnmullen Mapping Boston syllabus at http://lincolnmullen.com»_ & more @USReligionBlog: http://usreligion.blogspot.com/2015/01/religious-history-and-religious-studies.html»___™ #AHA2015 #ASCH32
kos2,audiences in hysterics as Gibbs shows some poor visualizations #s289 #AHA2015
triplingual,#asch32 #AHA2015 @lincolnmullen Ss thought deeply about categories used.
heidiknoblauch,"If I could not describe the person, I could describe the place. This allowed me to set the scene. - Caitlin A. Fitz #s294 #AHA2015"
DeviantReader,Where did #AHAStreetStyle go? Last tweet was my feet. #AHA2015  @megankatenelson
GuyEmersonMount,I worry that the #FergusonAHA hashtag disconnects this talk from activists on the ground. I will try to use #Ferguson and #aha2015 as well.
ColdWarScience,"(For more on this, see guides to creative and narrative nonfiction. I'm finding Jack Hart's STORYCRAFT good for ideas.) #AHA2015  #s294"
heidiknoblauch,"Describing environment allowed me to give depth to my work. (not direct quote, but approximation) - Caitlin A. Fitz #s294 #AHA2015"
triplingual,#asch32 #AHA2015 @lincolnmullen S also called out apparent conflicts between use of Emerson in class text and this project.
throughthe_veil,#s289 .@fredgibbs illustrating possible meanings or implications of design choices #AHA2015
kalanicraig,.@fredgibbs now showing us bad visualizations. Consider what shapes/elements/colors/spacing impart to viewer  #AHA2015 #s289
triplingual,#asch32 #AHA2015 @lincolnmullen But scale?
beyondcitation,__£.@fredgibbs on talking about talking about visualizations (in that we don't and we should). #AHA2015 #s289 -...__Ñ http://sfy.co/h08vH»_
PlateMigration,Free and easy eating house at Chinese restaurants provided a space for sharing social spaces! #AHA2015  #foodways
sgahistory,"Lines and Dots - @fredgibbs getting back to the basics - communicating visually requires critical thinking, design choices #s289 #AHA2015"
FriendsSXSHS,Thank you @MaeveKane for the twitter coverage of #AHA2015
GuyEmersonMount,Colin Gordon situating #Ferguson as part of persistent Jim Crow segregated housing patterns. #FergusonAHA #aha2015
amwhisnant,"Things to make writing vivid: descriptions of place/time, bringing voices from oral history or voices of the time. #aha2015 #s294"
triplingual,#asch32 #AHA2015 @lincolnmullen Most maps @ scale aggregate county level. NHGIS at UMN allows [relatively] easy repro of Gausted ones.
defjoy,.@fredgibbs Visualizations like photography: signified by what is seen & not seen. #aha2015 #s289
kalanicraig,Language in https://twitter.com/kalanicraig/status/552148461546909696»___™ re: info imparted by shapes/colors/spacing to viewers comes straight from work w @noahi #AHA2015 #s289
PlateMigration,"Heather Ruth Lee is on fire with her presentation, ""Chop Suey for Two""! #chinesefoodways #nyc #AHA2015"
kos2,Gibbs plays with our innate biases (e.g. hierarcy implied by verticle vs. horizontal visuals) #s289 #AHA2015
ColdWarScience,Urmy: historians have lots of narrative tools. Use them. #AHA2015 #s294
GuyEmersonMount,Fragmented state municipal organization in greater #STL underwrites residential segregation and wealth inequality. #FergusonAHA #AHA2015
monicalmercado,"Looking at @lincolnmullen's reproduction of Gaustad's maps, nostalgic for 1st yr American Religious Historical Canon class #AHA2015 #asch32"
beyondcitation,"__£.@fredgibbs Visualizations aren't necessarily designed, they're computed. #AHA2015 #s289 - Kalani Craig...__Ñ http://sfy.co/g096l»_"
alexhazanov,"By the mid 1980s Soviet Union see itself as indebted, dependent on financial networks it didn't control #AHA2015"
triplingual,#asch32 #AHA2015 @lincolnmullen But county not a meaningful level of analysis. Congregation records more meaningful. Digitize! Geocode!
HistoricallyUs,the quality and transparency of research and work behind viz should be equal to our typical academic writing #s289 @fredgibbs #AHA2015
Doctor_Corb,Latest from @RebeccaSpang at #AHA2015 pic.twitter.com/cPfNEYM5hl
RHacademic,Thanks to @AHAhistorians for the wonderful #AHA2015! See everyone in Atlanta next year!
footnotesrising,.@fredgibbs on need for visualization aesthetic choices reminds me of earlier realizations that web design matters. #AHA2015
triplingual,"#asch32 #AHA2015 @lincolnmullen Now we can see with more nuance, also scale. Apparently there were many Congregationalists in MA. [laffs]"
alexhazanov,autarky cannot give account of this factor inspire decline #AHA2015
kalanicraig,.@fredgibbs advises using illustration software to improve auto-generated visualization to make arg__Î& ambiguity__Îmore visible. #AHA2015 #s289
defjoy,.@fredgibbs Is it fair for historian to enhance image driven data to make the argument more clearance? #aha2015 #s289
KathrynTomasek,.@fredgibbs notes we're not trained to talk about visualizations #AHA2015 #s289
heidiknoblauch,.@KellyODonn Caitlin Fitz says writing her trade book is fun whereas writing her dissertation was painful. #itgetsbetter #s294 #AHA2015
triplingual,#asch32 #AHA2015 @lincolnmullen Digital map contains 32x amount of info of original print maps.
KathrynTomasek,.@fredgibbs we're still too mired in process in DH #AHA2015 #s289
PlateMigration,"Flirting, food, and rejection! Lol. Chinese restaurants-NYC #AHA2015 #foodways"
kos2,Gibbs proposes a separate space where we (necessarily) can talk about visualizations in order to better understand them #s289 #AHA2015
beyondcitation,__£#s289 .@fredgibbs: Viz may contain accidental signifiers &amp; lead to unintended conclusions. #AHA2015 - Ashley...__Ñ http://sfy.co/b07W4»_
defjoy,".@fredgibbs Issue isn't abt viz, but abt how the product is reviewed.  Suggest a separate space for review & discussion. #aha2015 #s289"
throughthe_veil,#s289 .@fredgibbs We need longer critical discussions about viz in review process #aha2015
KathrynTomasek,".@fredgibbs visualizations represent algorithmic success, not communicative success #AHA2015 #s289"
ColdWarScience,"And now, should you be so lucky to have a choice, what do you as an author look for in a trade editor? #AHA2015 #s294"
beyondcitation,__£Difficult to differentiate deliberate design choices vs. ones the tool made for you -@fredgibbs #AHA2015 #s289 -...__Ñ http://sfy.co/e07cV»_
freifraufitz,#thatcamp #AHA2015 is just around the corner - submit session proposals and review proposed sessions! http://aha2015.thatcamp.org/»_
KingsleySteph,"RT @KathrynTomasek: .@fredgibbs visualizations represent algorithmic success, not communicative success #AHA2015 #s289"
harveyjkaye,@risenc how was the #AHA2015 this morning? I see you were on the session with my buddy @sarahrusso
defjoy,Unofficial theme of #aha2015 dig track: whither DH & review. #aha2015 #s289
triplingual,#asch32 #AHA2015 @lincolnmullen also able to animate change over time. __£I__Òve watched it too many times.__Ñ
kylebroberts,"After visiting Mother Seton's shrine, need to walk by John Street Methodist, oldest MEC in US #acha2015 #AHA2015 pic.twitter.com/BaviEN6bKY"
triplingual,"#asch32 #AHA2015 @lincolnmullen Turns out geographic spread is somewhat true, but also there__Òs intensification in existing areas."
WhitneyMartinko,Following #AHA2015 tweets is the first time I feel like I've gotten a valuable take on a conference from afar; thank you #twitterstorians!
beyondcitation,"__£__£Our problems aren__Òt __¥digital history__Ò problems, they__Òre __¥history' problems__Ñ - data visualization #s289 #AHA2015...__Ñ http://sfy.co/j08pg»_"
ColdWarScience,"(Since this is an unlikely situation for most of us, may be more useful to think in terms of relationships w/ eds generally) #AHA2015 #s294"
triplingual,#asch32 #AHA2015 @lincolnmullen What inferences can we make denominationally? What other denominations would be interested in sharing data?
monicalmercado,".@lincolnmullen's animation of change over time is mesmerizing, great to actually hear him in person talk about the mapping #AHA2015 #asch32"
footnotesrising,comment after my own heart: is there a larger problem of historians and visual sources in general? #AHA2015
samplereality,Why look at evidence when you can retweet? Because we need difficult thinking about the digital humanities. http://www.samplereality.com/2014/05/12/difficult-thinking-about-the-digital-humanities/»___™ #AHA2015
triplingual,"#asch32 #AHA2015 @lincolnmullen Up to 1926, US Census of Religious Bodies pretty good. NARA holds physical."
ColdWarScience,"Ideally, you want tough love from your editor. This can be hard to find; this is why people pay developmental editors. :) #AHA2015 #s294"
freifraufitz,"Do we have an official tag for content re: #thatcamp #AHA2015? If not, I propose #THATCampAHA"
beyondcitation,__£.@fredgibbs visual literacy as important as attention to sloppy prose #AHA2015 #s289 - Kathryn Tomasek...__Ñ http://sfy.co/h08vO»_
MaeveKane,"Hill: focusing on an overarching theme (labor, etc) helps Ss buy in to a non-pilgrims and patriots narrative #s295 #AHA2015"
heidiknoblauch,"For Caitlin A. Fitz important for editor to get project, be excited about it, and be invested in it #s294 #AHA2015"
ColdWarScience,"But, should you have a choice between trade editors, look for enthusiasm. Do they ""get it""? #AHA2015  #s294"
triplingual,"#asch32 #AHA2015 @lincolnmullen Thanks to the print atlas makers! But constraints, and now we can do far more detailed work."
KellyODonn,@heidiknoblauch That's why I've been pretending my diss is a trade book all along... bwahaha #actuallyfun #AHA2015 #s294
triplingual,"#asch32 #AHA2015 Now: Judith Weisenfeld, ""Harlem Is Heaven: Utopic Space in the Kingdom of Father Divine"""
adamarenson,Yes yes RT @ProfLauraDull: @DavidEbershoff recs John McPhee piece on structure (New Yorker) #AHA2015 #s294
alexhazanov,Dunayevskaia emphasizes value as central component of Soviet economy. #AHA2015
harveyjkaye,@PurdyOxford how did it go this morning #AHA2015 ?
defjoy,Q: who are the gold standards of data viz?  #aha2015 #s289
monicalmercado,".@lincolnmullen arg work to do thinking beyond big cities, shows fab image from 1926 US Census forms http://www2.census.gov/prod2/decennial/documents/13949806v1ch1.pdf»___™ #AHA2015 #asch32"
ColdWarScience,"And from editors' perspective, how you edit varies for every book. Line editing, or helping with questions/framing? Depends. #AHA2015 #s294"
MaeveKane,"Betty: broadening survey does not necessarily mean losing smth else, just means refocusing themes in other areas #s295 #AHA2015"
GuyEmersonMount,The harassment of #interracial couples should certainly be linked to racist policing histories. #sexmatters #FergusonAHA #aha2015 #Ferguson
kos2,Micki Kaufman gives a shout out to @manovich on providing literacy in visualization #s289 #AHA2015
throughthe_veil,#s289 Who do you go to to understand how to think critically about data visualization? #AHA2015 see work of @manovich & @Elijah_Meeks
adamarenson,+1 RT @KellyODonn: @heidiknoblauch That__Òs why I__Òve been pretending my diss is a trade book all along... bwahaha #actuallyfun #AHA2015 #s294
